id;ad_id;match_cites_parrot;match_common_parrot;mapping_match
13348;88151_sg;0;0;
13349;88139_sg;0;1;"158;165"
13350;88138_sg;0;0;
13351;88063_sg;0;0;
13352;88061_sg;0;1;70
13353;88010_sg;0;1;181
13354;87962_sg;0;1;83
13355;87871_sg;0;0;
13356;87870_sg;0;1;368
13357;87864_sg;0;0;
13358;87860_sg;0;1;"8;158;165"
13359;87853_sg;0;1;332
13360;87749_sg;0;0;
13361;87748_sg;0;0;
13362;87706_sg;0;1;332
13363;87705_sg;0;0;
13364;87704_sg;0;0;
13365;87680_sg;0;0;
13366;87642_sg;0;0;
13367;87641_sg;0;0;
13368;87628_sg;0;1;332
13369;87615_sg;0;1;"125;271;272;298"
13370;87538_sg;0;0;
13371;87536_sg;0;0;
13372;87512_sg;0;0;
13373;87448_sg;0;0;
13374;87423_sg;0;1;128
13375;87410_sg;0;0;
13376;87401_sg;0;1;332
13377;87400_sg;0;1;175
13378;87392_sg;0;0;
13379;87377_sg;0;0;
13380;87350_sg;0;0;
13381;87348_sg;0;0;
13382;87343_sg;0;0;
13383;87342_sg;0;0;
13384;87336_sg;0;0;
13385;87333_sg;0;1;5
13386;87309_sg;0;0;
13387;87307_sg;0;1;332
13388;87194_sg;0;0;
13389;87193_sg;0;1;"125;270;271;272;298"
13390;87132_sg;0;1;"200;397"
13391;87126_sg;0;0;
13392;87099_sg;0;1;181
13393;87098_sg;0;1;70
13394;87086_sg;0;1;181
13395;87081_sg;0;0;
13396;87025_sg;0;0;
13397;87023_sg;0;0;
13398;87018_sg;0;0;
13399;87014_sg;0;0;
13400;87013_sg;0;0;
13401;87012_sg;0;0;
13402;87011_sg;0;0;
13403;87006_sg;0;0;
13404;87005_sg;0;0;
13405;86986_sg;0;0;
13406;86948_sg;0;0;
13407;86924_sg;0;0;
13408;86921_sg;0;0;
13409;86908_sg;0;0;
13410;86905_sg;0;0;
13411;86902_sg;0;0;
13412;86891_sg;0;0;
13413;86863_sg;0;0;
13414;86860_sg;0;0;
13415;86859_sg;0;0;
13416;86858_sg;0;1;70
13417;86811_sg;0;0;
13418;86808_sg;0;1;"164;355;370"
13419;86799_sg;0;0;
13420;56864_sg;0;1;70
13421;86792_sg;0;0;
13422;86788_sg;0;0;
13423;86784_sg;0;0;
13424;86772_sg;0;0;
13425;86770_sg;0;0;
13426;86759_sg;0;0;
13427;86745_sg;0;0;
13428;86744_sg;0;0;
13429;86741_sg;0;0;
13430;86737_sg;0;1;332
13431;86729_sg;0;0;
13432;86718_sg;0;0;
13433;86716_sg;0;1;368
13434;86694_sg;0;0;
13435;86632_sg;0;0;
13436;86623_sg;0;1;181
13437;86600_sg;0;0;
13438;86599_sg;0;0;
13439;86595_sg;0;0;
13440;86593_sg;0;0;
13441;86555_sg;0;1;70
13442;86552_sg;0;0;
13443;86517_sg;0;0;
13444;86487_sg;0;1;368
13445;86479_sg;0;0;
13446;86466_sg;0;0;
13447;86464_sg;0;0;
13448;86458_sg;0;1;70
13449;86457_sg;0;0;
13450;86454_sg;0;1;332
13451;86453_sg;0;0;
13452;86438_sg;0;1;"158;203"
13453;86426_sg;0;1;181
13454;86425_sg;0;1;181
13455;86423_sg;0;1;181
13456;86422_sg;0;0;
13457;86420_sg;0;1;70
13458;86380_sg;0;1;158
13459;86331_sg;0;1;"85;128;133"
13460;86291_sg;0;1;"5;332"
13461;86283_sg;0;0;
13462;86274_sg;0;0;
13463;86273_sg;0;0;
13464;86225_sg;0;1;181
13465;86208_sg;0;1;181
13466;86165_sg;0;0;
13467;86161_sg;0;1;83
13468;86160_sg;0;0;
13469;86158_sg;0;0;
13470;86157_sg;0;0;
13471;86154_sg;0;0;
13472;86139_sg;0;1;272
13473;86133_sg;0;0;
13474;86132_sg;0;0;
13475;86116_sg;0;0;
13476;86106_sg;0;0;
13477;86098_sg;0;1;332
13478;86086_sg;0;0;
13479;86084_sg;0;0;
13480;86057_sg;0;0;
13481;86052_sg;0;0;
13482;86051_sg;0;0;
13483;86032_sg;0;0;
13484;86021_sg;0;0;
13485;86015_sg;0;0;
13486;86010_sg;0;0;
13487;85989_sg;0;1;181
13488;85941_sg;0;1;"134;311"
13489;85937_sg;0;1;"5;83"
13490;85936_sg;0;1;83
13491;85935_sg;0;1;175
13492;85933_sg;0;1;"83;368"
13493;85925_sg;0;0;
13494;85919_sg;0;0;
13495;85882_sg;0;0;
13496;85868_sg;0;0;
13497;85861_sg;0;0;
13498;85858_sg;0;1;133
13499;85857_sg;0;1;5
13500;85856_sg;0;1;368
13501;85843_sg;0;0;
13502;85834_sg;0;1;83
13503;85833_sg;0;0;
13504;85832_sg;0;1;"158;368"
13505;85819_sg;0;1;"70;219;368"
13506;85814_sg;0;0;
13507;85792_sg;0;0;
13508;85786_sg;0;0;
13509;85781_sg;0;0;
13510;85722_sg;0;1;"10;115;125;271;272;278;298"
13511;85712_sg;0;1;"5;83"
13512;85707_sg;0;0;
13513;85682_sg;0;0;
13514;85679_sg;0;0;
13515;85678_sg;0;0;
13516;85676_sg;0;0;
13517;85658_sg;0;0;
13518;85654_sg;0;0;
13519;85647_sg;0;1;70
13520;85645_sg;0;0;
13521;85600_sg;0;0;
13522;85588_sg;0;0;
13523;85587_sg;0;0;
13524;85583_sg;0;1;368
13525;85576_sg;0;1;332
13526;85569_sg;0;1;"128;181;386;397"
13527;85501_sg;0;1;"128;171;174"
13528;85494_sg;0;0;
13529;85476_sg;0;0;
13530;85471_sg;0;0;
13531;85466_sg;0;1;332
13532;85452_sg;0;0;
13533;85449_sg;0;1;181
13534;85438_sg;0;1;181
13535;85434_sg;0;1;332
13536;85425_sg;0;1;"332;333"
13537;85419_sg;0;0;
13538;85418_sg;0;0;
13539;85386_sg;0;0;
13540;85364_sg;0;0;
13541;85352_sg;0;0;
13542;85351_sg;0;1;"8;22;105"
13543;85349_sg;0;1;"70;332"
13544;85303_sg;0;0;
13545;85271_sg;0;0;
13546;85269_sg;0;1;134
13547;85263_sg;0;1;175
13548;85262_sg;0;1;"70;181"
13549;85259_sg;0;1;70
13550;85252_sg;0;0;
13551;85225_sg;0;0;
13552;85219_sg;0;0;
13553;85206_sg;0;1;134
13554;85202_sg;0;0;
13555;85198_sg;0;0;
13556;85197_sg;0;1;181
13557;85196_sg;0;0;
13558;85195_sg;0;0;
13559;85194_sg;0;1;181
13560;85193_sg;0;1;181
13561;85192_sg;0;0;
13562;85191_sg;0;0;
13563;85186_sg;0;0;
13564;85184_sg;0;0;
13565;85133_sg;0;0;
13566;85128_sg;0;0;
13567;85123_sg;0;1;134
13568;85122_sg;0;0;
13569;85121_sg;0;0;
13570;85037_sg;0;0;
13571;85034_sg;0;1;181
13572;85030_sg;0;0;
13573;85029_sg;0;1;134
13574;85027_sg;0;0;
13575;85026_sg;0;0;
13576;85025_sg;0;0;
13577;85024_sg;0;1;70
13578;85022_sg;0;0;
13579;85021_sg;0;0;
13580;85020_sg;0;0;
13581;85016_sg;0;0;
13582;85015_sg;0;0;
13583;85012_sg;0;1;368
13584;85011_sg;0;0;
13585;85004_sg;0;0;
13586;84998_sg;0;0;
13587;84951_sg;0;0;
13588;84922_sg;0;0;
13589;84920_sg;0;0;
13590;84916_sg;0;0;
13591;84915_sg;0;0;
13592;84903_sg;0;0;
13593;84885_sg;0;0;
13594;84877_sg;0;0;
13595;84876_sg;0;0;
13596;84875_sg;0;1;"8;10;105;158;165;181;278"
13597;84860_sg;0;1;181
13598;84857_sg;0;0;
13599;84853_sg;0;1;135
13600;84806_sg;0;0;
13601;84769_sg;0;0;
13602;84734_sg;0;1;200
13603;84729_sg;0;0;
13604;84716_sg;0;0;
13605;84687_sg;0;0;
13606;84676_sg;0;0;
13607;84672_sg;0;1;298
13608;84643_sg;0;0;
13609;84638_sg;0;0;
13610;84625_sg;0;0;
13611;84606_sg;0;1;70
13612;84582_sg;0;0;
13613;84575_sg;0;1;"128;171;174"
13614;84574_sg;0;1;"128;171;174"
13615;84570_sg;0;1;181
13616;84568_sg;0;1;175
13617;84551_sg;0;0;
13618;84537_sg;0;0;
13619;84535_sg;0;0;
13620;84476_sg;0;0;
13621;84429_sg;0;0;
13622;84392_sg;0;0;
13623;84368_sg;0;0;
13624;84367_sg;0;0;
13625;84359_sg;0;0;
13626;84342_sg;0;0;
13627;84340_sg;0;0;
13628;84332_sg;0;0;
13629;84330_sg;0;0;
13630;84329_sg;0;0;
13631;84325_sg;0;0;
13632;84324_sg;0;0;
13633;84320_sg;0;0;
13634;84319_sg;0;1;125
13635;84318_sg;0;0;
13636;84308_sg;0;1;332
13637;84274_sg;0;0;
13638;84243_sg;0;0;
13639;84242_sg;0;1;181
13640;84218_sg;0;0;
13641;84217_sg;0;1;"128;332"
13642;84216_sg;0;0;
13643;84214_sg;0;0;
13644;84212_sg;0;0;
13645;84198_sg;0;0;
13646;84152_sg;0;0;
13647;84150_sg;0;1;"83;332"
13648;84147_sg;0;1;83
13649;84135_sg;0;0;
13650;84129_sg;0;0;
13651;84124_sg;0;0;
13652;84122_sg;0;0;
13653;84112_sg;0;0;
13654;84111_sg;0;0;
13655;84106_sg;0;1;181
13656;84097_sg;0;0;
13657;84020_sg;0;0;
13658;84019_sg;0;0;
13659;84015_sg;0;0;
13660;84009_sg;0;1;181
13661;83992_sg;0;0;
13662;83961_sg;0;0;
13663;83954_sg;0;0;
13664;83917_sg;0;0;
13665;83861_sg;0;0;
13666;83860_sg;0;0;
13667;83857_sg;0;0;
13668;83849_sg;0;0;
13669;83838_sg;0;0;
13670;83817_sg;0;1;181
13671;83815_sg;0;1;181
13672;83814_sg;0;1;181
13673;83813_sg;0;1;181
13674;83811_sg;0;0;
13675;83810_sg;0;1;181
13676;83809_sg;0;0;
13677;83808_sg;0;1;397
13678;83807_sg;0;0;
13679;83775_sg;0;0;
13680;83755_sg;0;0;
13681;83735_sg;0;1;175
13682;83731_sg;0;0;
13683;83730_sg;0;1;83
13684;83691_sg;0;0;
13685;83690_sg;0;1;"386;397"
13686;83685_sg;0;0;
13687;83669_sg;0;0;
13688;83631_sg;0;1;"10;115;278"
13689;83629_sg;0;1;181
13690;83622_sg;0;0;
13691;83616_sg;0;0;
13692;83615_sg;0;0;
13693;83604_sg;0;1;332
13694;83603_sg;0;0;
13695;83600_sg;0;0;
13696;83596_sg;0;0;
13697;83595_sg;0;1;70
13698;83585_sg;0;1;"83;181"
13699;83579_sg;0;1;"125;270;271;272;298"
13700;83542_sg;0;0;
13701;83533_sg;0;1;"125;271;272;298;332"
13702;83531_sg;0;0;
13703;83530_sg;0;1;332
13704;83523_sg;0;0;
13705;83517_sg;0;0;
13706;83514_sg;0;0;
13707;83513_sg;0;0;
13708;83511_sg;0;1;181
13709;83509_sg;0;0;
13710;83504_sg;0;0;
13711;83493_sg;0;0;
13712;83492_sg;0;0;
13713;83468_sg;0;0;
13714;83467_sg;0;1;70
13715;83466_sg;0;0;
13716;83464_sg;0;0;
13717;83457_sg;0;0;
13718;83456_sg;0;0;
13719;83455_sg;0;0;
13720;83444_sg;0;0;
13721;83442_sg;0;0;
13722;83426_sg;0;0;
13723;83390_sg;0;0;
13724;83369_sg;0;1;"164;355"
13725;83364_sg;0;1;336
13726;83349_sg;0;1;181
13727;83346_sg;0;0;
13728;83325_sg;0;1;368
13729;83321_sg;0;1;65
13730;83320_sg;0;0;
13731;83316_sg;0;0;
13732;83306_sg;0;1;"70;175;181"
13733;83300_sg;0;1;128
13734;83297_sg;0;0;
13735;83286_sg;0;0;
13736;83278_sg;0;0;
13737;83255_sg;0;0;
13738;83233_sg;0;0;
13739;83221_sg;0;0;
13740;83213_sg;0;0;
13741;83174_sg;0;0;
13742;83129_sg;0;0;
13743;83118_sg;0;1;70
13744;83115_sg;0;0;
13745;83114_sg;0;0;
13746;83102_sg;0;0;
13747;83052_sg;0;0;
13748;83048_sg;0;1;181
13749;83047_sg;0;0;
13750;83043_sg;0;0;
13751;83042_sg;0;0;
13752;83024_sg;0;1;181
13753;83010_sg;0;1;181
13754;83008_sg;0;0;
13755;83007_sg;0;0;
13756;82997_sg;0;0;
13757;82985_sg;0;1;"70;332"
13758;82975_sg;0;1;181
13759;82959_sg;0;1;"165;181;386;397"
13760;82952_sg;0;1;"386;397"
13761;82945_sg;0;1;332
13762;82937_sg;0;0;
13763;82936_sg;0;0;
13764;82935_sg;0;0;
13765;82892_sg;0;1;"135;165"
13766;82884_sg;0;0;
13767;82873_sg;0;0;
13768;82844_sg;0;1;332
13769;82795_sg;0;0;
13770;82794_sg;0;1;332
13771;82793_sg;0;1;"125;271;272;298"
13772;82792_sg;0;1;"165;181;386;397"
13773;82776_sg;0;1;181
13774;82767_sg;0;1;181
13775;82752_sg;0;1;70
13776;82708_sg;0;0;
13777;82678_sg;0;1;70
13778;82677_sg;0;0;
13779;82659_sg;0;0;
13780;82652_sg;0;0;
13781;82640_sg;0;1;368
13782;82638_sg;0;0;
13783;82637_sg;0;0;
13784;82628_sg;0;0;
13785;82609_sg;0;0;
13786;82604_sg;0;0;
13787;82601_sg;0;1;332
13788;82600_sg;0;1;332
13789;82588_sg;0;0;
13790;82567_sg;0;0;
13791;82564_sg;0;0;
13792;82512_sg;0;1;332
13793;82476_sg;0;0;
13794;82446_sg;0;0;
13795;82439_sg;0;1;397
13796;82438_sg;0;1;368
13797;82429_sg;0;0;
13798;82423_sg;0;0;
13799;82408_sg;0;0;
13800;82401_sg;0;0;
13801;82363_sg;0;1;"386;397"
13802;82360_sg;0;0;
13803;82324_sg;0;0;
13804;82284_sg;0;1;181
13805;82283_sg;0;0;
13806;82281_sg;0;1;70
13807;82273_sg;0;0;
13808;82263_sg;0;1;175
13809;82225_sg;0;0;
13810;82220_sg;0;0;
13811;82219_sg;0;0;
13812;82175_sg;0;0;
13813;82161_sg;0;1;332
13814;82159_sg;0;1;332
13815;82141_sg;0;0;
13816;82097_sg;0;0;
13817;82088_sg;0;1;332
13818;82083_sg;0;0;
13819;82080_sg;0;0;
13820;82074_sg;0;1;70
13821;82073_sg;0;1;70
13822;82069_sg;0;0;
13823;82068_sg;0;0;
13824;82057_sg;0;0;
13825;82056_sg;0;1;181
13826;82047_sg;0;0;
13827;82038_sg;0;0;
13828;81996_sg;0;0;
13829;81963_sg;0;1;70
13830;81948_sg;0;1;"83;181"
13831;81945_sg;0;1;"70;181"
13832;81907_sg;0;0;
13833;81905_sg;0;1;181
13834;81872_sg;0;0;
13835;81867_sg;0;0;
13836;81860_sg;0;0;
13837;81855_sg;0;0;
13838;81846_sg;0;0;
13839;81792_sg;0;1;"272;336"
13840;81790_sg;0;0;
13841;81786_sg;0;0;
13842;81784_sg;0;0;
13843;81759_sg;0;1;181
13844;81758_sg;0;1;"128;181"
13845;81754_sg;0;1;175
13846;81744_sg;0;0;
13847;81742_sg;0;0;
13848;81735_sg;0;1;181
13849;81733_sg;0;0;
13850;81730_sg;0;0;
13851;81724_sg;0;0;
13852;81719_sg;0;0;
13853;81717_sg;0;0;
13854;81712_sg;0;1;332
13855;81684_sg;0;0;
13856;81611_sg;0;0;
13857;81552_sg;0;0;
13858;81551_sg;0;1;397
13859;81509_sg;0;0;
13860;81463_sg;0;0;
13861;81459_sg;0;0;
13862;81456_sg;0;1;"133;386;397"
13863;81455_sg;0;1;"8;10;22;105;125;270;271;272;278;298;308"
13864;81450_sg;0;1;368
13865;81446_sg;0;0;
13866;81443_sg;0;0;
13867;81431_sg;0;1;181
13868;81429_sg;0;0;
13869;81428_sg;0;1;133
13870;81421_sg;0;0;
13871;81412_sg;0;1;181
13872;81411_sg;0;0;
13873;81402_sg;0;0;
13874;81386_sg;0;0;
13875;81380_sg;0;0;
13876;81378_sg;0;0;
13877;81376_sg;0;1;"10;125;270;271;272;278;298;308"
13878;81369_sg;0;0;
13879;81363_sg;0;1;200
13880;81361_sg;0;0;
13881;81346_sg;0;0;
13882;81345_sg;0;0;
13883;81337_sg;0;0;
13884;81328_sg;0;0;
13885;81320_sg;0;0;
13886;81318_sg;0;0;
13887;81317_sg;0;0;
13888;81316_sg;0;1;"128;133;272"
13889;81298_sg;0;1;219
13890;81283_sg;0;0;
13891;81275_sg;0;0;
13892;81273_sg;0;1;"70;297"
13893;81258_sg;0;1;181
13894;81243_sg;0;0;
13895;81228_sg;0;0;
13896;81224_sg;0;0;
13897;81206_sg;0;0;
13898;81201_sg;0;1;"386;397"
13899;81172_sg;0;0;
13900;81169_sg;0;1;70
13901;81154_sg;0;0;
13902;81152_sg;0;0;
13903;81127_sg;0;0;
13904;81126_sg;0;1;332
13905;81125_sg;0;0;
13906;81100_sg;0;0;
13907;81096_sg;0;0;
13908;81095_sg;0;0;
13909;81094_sg;0;0;
13910;81068_sg;0;1;181
13911;81064_sg;0;1;"83;128;133;272"
13912;81063_sg;0;0;
13913;81031_sg;0;1;332
13914;81010_sg;0;0;
13915;81007_sg;0;0;
13916;81005_sg;0;1;"135;165"
13917;80999_sg;0;0;
13918;80959_sg;0;1;83
13919;80956_sg;0;0;
13920;80946_sg;0;0;
13921;80942_sg;0;0;
13922;80938_sg;0;0;
13923;80936_sg;0;0;
13924;80928_sg;0;0;
13925;80836_sg;0;0;
13926;80827_sg;0;0;
13927;80826_sg;0;0;
13928;80820_sg;0;1;70
13929;80816_sg;0;0;
13930;80812_sg;0;0;
13931;80810_sg;0;0;
13932;80788_sg;0;1;134
13933;80771_sg;0;0;
13934;80757_sg;0;0;
13935;80686_sg;0;0;
13936;80649_sg;0;0;
13937;80648_sg;0;0;
13938;80637_sg;0;0;
13939;80585_sg;0;1;"8;105;336"
13940;80582_sg;0;0;
13941;80577_sg;0;0;
13942;80575_sg;0;0;
13943;80571_sg;0;0;
13944;80556_sg;0;0;
13945;80553_sg;0;1;134
13946;80550_sg;0;1;"332;333"
13947;80527_sg;0;1;135
13948;80476_sg;0;0;
13949;80468_sg;0;1;181
13950;80467_sg;0;1;"332;333"
13951;80459_sg;0;1;181
13952;80458_sg;0;1;181
13953;80454_sg;0;1;181
13954;80449_sg;0;0;
13955;80412_sg;0;0;
13956;80404_sg;0;0;
13957;80394_sg;0;0;
13958;80393_sg;0;0;
13959;80392_sg;0;0;
13960;80363_sg;0;0;
13961;80314_sg;0;0;
13962;80312_sg;0;0;
13963;80308_sg;0;0;
13964;80305_sg;0;1;332
13965;80303_sg;0;1;"128;171;174"
13966;80269_sg;0;0;
13967;80252_sg;0;1;128
13968;80237_sg;0;1;223
13969;80227_sg;0;0;
13970;80196_sg;0;1;181
13971;80176_sg;0;1;332
13972;80174_sg;0;1;332
13973;80167_sg;0;0;
13974;80161_sg;0;0;
13975;80137_sg;0;1;181
13976;80135_sg;0;1;181
13977;80134_sg;0;1;181
13978;80132_sg;0;1;181
13979;80127_sg;0;1;332
13980;80125_sg;0;1;"181;272"
13981;80124_sg;0;1;181
13982;80123_sg;0;1;181
13983;80122_sg;0;1;"165;181"
13984;80121_sg;0;1;"165;181"
13985;80120_sg;0;1;181
13986;80119_sg;0;1;181
13987;80115_sg;0;1;181
13988;80113_sg;0;1;181
13989;80112_sg;0;1;181
13990;80106_sg;0;1;181
13991;80105_sg;0;1;181
13992;80104_sg;0;1;181
13993;80103_sg;0;1;181
13994;80098_sg;0;0;
13995;80089_sg;0;0;
13996;80087_sg;0;0;
13997;80064_sg;0;1;332
13998;80057_sg;0;0;
13999;80052_sg;0;1;"128;171;174"
14000;80047_sg;0;0;
14001;80032_sg;0;0;
14002;80024_sg;0;0;
14003;80011_sg;0;0;
14004;80004_sg;0;0;
14005;79997_sg;0;1;397
14006;79972_sg;0;1;83
14007;79971_sg;0;0;
14008;79954_sg;0;0;
14009;79938_sg;0;1;336
14010;79934_sg;0;1;"165;175"
14011;79933_sg;0;0;
14012;79913_sg;0;1;"175;181"
14013;79912_sg;0;0;
14014;79911_sg;0;0;
14015;79907_sg;0;0;
14016;79906_sg;0;0;
14017;79901_sg;0;0;
14018;79895_sg;0;1;"128;171;174"
14019;79884_sg;0;0;
14020;79882_sg;0;0;
14021;79869_sg;0;0;
14022;79862_sg;0;1;134
14023;79859_sg;0;0;
14024;79857_sg;0;0;
14025;79855_sg;0;1;128
14026;79854_sg;0;1;"134;158"
14027;79843_sg;0;0;
14028;79816_sg;0;0;
14029;79814_sg;0;0;
14030;79806_sg;0;0;
14031;79788_sg;0;0;
14032;79777_sg;0;1;368
14033;79766_sg;0;0;
14034;79747_sg;0;0;
14035;79741_sg;0;1;181
14036;79718_sg;0;1;181
14037;79681_sg;0;0;
14038;79680_sg;0;1;181
14039;243891_sg;0;0;
14040;280035_my;0;1;"10;125;271;272;278;298;308;336"
14041;280031_my;0;1;"10;125;271;272;278;298;308;336"
14042;280030_my;0;1;"10;125;135;165;271;272;278;298;308;336"
14043;280026_my;0;1;"10;125;271;272;278;298;308;336"
14044;280025_my;0;1;"10;125;271;272;278;298;308;336"
14045;280007_my;0;1;"10;115;125;271;272;278;298;308"
14046;279999_my;0;1;"10;181;278;308;355"
14047;279998_my;0;1;"10;83;125;270;271;272;278;298;308"
14048;279997_my;0;1;"10;115;135;150;278;336"
14049;279996_my;0;1;"10;135;165;278;308;381"
14050;279995_my;0;1;"10;278;308"
14051;279990_my;0;1;"10;115;135;165;278;308"
14052;279467_my;0;1;"10;115;125;181;271;272;278;298;308;336"
14053;279462_my;0;1;"10;83;135;165;278;308;329;336"
14054;279128_my;0;1;"10;135;278;308"
14055;279127_my;0;1;"10;278;308"
14056;279126_my;0;1;"10;125;271;272;278;298;308"
14057;279094_my;0;1;"10;115;133;135;165;278;381"
14058;277073_my;0;1;"10;125;271;272;278;298;308"
14059;276869_my;0;1;"8;10;125;128;133;135;171;200;254;255;271;272;278;298;308;355"
14060;276786_my;0;1;"10;278;308;355"
14061;276785_my;0;1;"10;108;132;133;135;165;181;278;308;332;381"
14062;276409_my;0;1;"10;125;271;272;278;298;308"
14063;276356_my;0;1;"10;135;181;278;308;311;336"
14064;276262_my;0;1;"10;135;278;308;329"
14065;276244_my;0;1;"10;135;165;278;308;381"
14066;276238_my;0;1;"10;135;165;278;308"
14067;276109_my;0;1;"10;135;165;181;278;308;381"
14068;276105_my;0;1;"10;125;271;272;278;298;308"
14069;276101_my;0;1;"10;83;135;278;308;329;336"
14070;275469_my;0;1;"10;135;278;308;329"
14071;275458_my;0;1;"10;83;125;181;271;272;278;298;308"
14072;275457_my;0;1;"10;128;135;165;181;278;308;329"
14073;275452_my;0;1;"10;135;165;278;308;341;381"
14074;274927_my;0;1;"10;125;133;181;271;272;278;298;308"
14075;274925_my;0;1;"10;135;165;278;308;381"
14076;274889_my;0;1;"10;135;165;278;308;381"
14077;274247_my;0;1;"10;128;135;278;308;329"
14078;274246_my;0;1;"10;115;135;165;278;308;381"
14079;274245_my;0;1;"10;83;125;133;271;272;278;298;308"
14080;273974_my;0;1;"10;135;165;278;308;381"
14081;273973_my;0;1;"5;10;125;271;272;278;298;308"
14082;273733_my;0;1;"10;278;308;355"
14083;273732_my;0;1;"10;135;165;181;278;308;381"
14084;273731_my;0;1;"10;125;133;181;271;272;278;298;308"
14085;273730_my;0;1;"10;278;308;355;374"
14086;273729_my;0;1;"10;135;278;308;329"
14087;273710_my;0;1;"135;165;336;381"
14088;273709_my;0;1;"135;155;165;381"
14089;273499_my;0;0;
14090;273226_my;0;1;"10;125;181;271;272;278;298;308"
14091;273225_my;0;1;"10;135;278;308;329"
14092;273224_my;0;1;"10;278;308;355"
14093;273223_my;0;1;"10;83;278;308;355"
14094;273222_my;0;1;"10;135;165;278;308;381"
14095;272930_my;0;1;"10;278;308"
14096;272927_my;0;1;"10;181;278;308"
14097;272924_my;0;1;"10;125;271;272;278;298;308"
14098;272921_my;0;1;"10;115;135;165;278;308;336;381"
14099;272792_my;0;1;"10;135;165;278;308;381"
14100;272789_my;0;1;"10;125;133;271;272;278;298;308"
14101;272785_my;0;1;"10;278;308;355"
14102;272782_my;0;1;"10;135;165;278;308;381"
14103;272771_my;0;1;"10;133;135;181;278;308;329"
14104;272770_my;0;1;"10;278;308;355"
14105;272584_my;0;1;"10;115;125;271;272;278;298;308;336"
14106;272511_my;0;1;"10;115;135;278;308;329"
14107;272510_my;0;1;"10;83;125;133;271;272;278;298;308"
14108;272509_my;0;1;"10;128;135;278;308;329"
14109;272508_my;0;1;"10;115;135;165;278;308;381"
14110;272460_my;0;1;"77;256"
14111;272439_my;0;1;"10;135;165;278;308;381"
14112;271944_my;0;1;"10;135;278;308"
14113;271756_my;0;1;"10;115;125;271;272;278;298;308"
14114;271753_my;0;1;"10;133;135;165;278;308;381"
14115;271752_my;0;1;"10;135;181;278;308;329"
14116;271678_my;0;1;"10;133;135;278;308;329"
14117;271677_my;0;1;"5;10;128;135;165;256;278;308;381"
14118;271676_my;0;1;"10;83;125;181;271;272;278;298;308"
14119;271370_my;0;1;"5;135;165;181;381"
14120;271269_my;0;1;355
14121;271268_my;0;1;355
14122;271267_my;0;1;355
14123;271266_my;0;1;355
14124;271265_my;0;1;355
14125;271264_my;0;1;"10;278;308;355"
14126;271263_my;0;1;355
14127;271262_my;0;1;"10;278;308;355"
14128;271261_my;0;1;"10;278;308;355"
14129;271260_my;0;1;355
14130;271259_my;0;1;355
14131;271258_my;0;1;355
14132;271257_my;0;1;"351;354;355"
14133;271256_my;0;1;"8;10;135;272;278;308;355"
14134;271255_my;0;1;"10;115;278;308;355"
14135;271254_my;0;1;"10;278;355"
14136;271253_my;0;1;"10;115;278;355"
14137;271252_my;0;1;355
14138;271251_my;0;1;"135;165;355;374;381"
14139;271250_my;0;1;"10;278;308;355"
14140;271249_my;0;1;355
14141;271248_my;0;1;"10;278;308;355"
14142;271247_my;0;1;355
14143;271246_my;0;1;"10;278;308;355"
14144;271245_my;0;1;355
14145;271244_my;0;1;355
14146;271243_my;0;1;355
14147;271242_my;0;1;355
14148;271241_my;0;1;"10;278;308;355"
14149;271240_my;0;1;355
14150;271238_my;0;1;"10;181;278;308;311;336;355"
14151;271237_my;0;1;"10;181;278;308;311;336;355"
14152;271236_my;0;1;"10;181;278;308;311;336;355"
14153;271235_my;0;1;"10;181;278;308;311;336;355"
14154;271234_my;0;1;"10;181;278;308;311;336;355"
14155;271233_my;0;1;"10;181;278;308;311;336;355"
14156;271232_my;0;1;"10;181;278;308;311;336;355"
14157;271231_my;0;1;"10;181;278;308;311;336;355"
14158;271230_my;0;1;"10;181;278;308;311;336;355"
14159;271229_my;0;1;"10;181;278;308;311;336;355"
14160;271228_my;0;1;"10;181;278;308;311;336;355"
14161;271194_my;0;1;"8;10;105;278;308"
14162;271185_my;0;1;"10;125;133;181;271;272;278;298;308"
14163;271173_my;0;1;"10;83;133;135;165;175;181;278;308;332;381"
14164;269535_my;0;1;"10;278;308;355"
14165;269534_my;0;1;"10;135;165;278;308;336;381"
14166;269533_my;0;1;"10;125;271;272;278;298;308"
14167;269532_my;0;1;"10;135;278;308;329"
14168;269531_my;0;1;"10;278;308;355"
14169;269139_my;0;1;"10;83;135;165;278;308;381"
14170;269132_my;0;1;"10;125;135;271;272;278;298;308"
14171;269131_my;0;1;"10;83;128;135;165;278;308"
14172;268960_my;0;1;"10;278;308"
14173;268959_my;0;1;"10;278;308;355"
14174;268958_my;0;1;"3;8;10;278;308"
14175;268957_my;0;1;"10;278;308"
14176;268955_my;0;1;"10;135;203;278;308"
14177;268647_my;0;1;"10;125;271;272;278;298;308"
14178;268646_my;0;1;"10;135;165;278;308;381"
14179;268645_my;0;1;"10;128;278;308;355"
14180;268491_my;0;1;"83;165"
14181;268490_my;0;1;"8;10;83;105;115;128;158;164;165;278"
14182;268489_my;0;1;"10;115;278"
14183;268488_my;0;1;"10;115;181;278;308"
14184;268487_my;0;1;"10;115;128;171;174;181;278"
14185;268422_my;0;1;"10;125;271;272;278;298;308"
