id;ad_id;ad_number;date_created;date_updated;client_code;status;status_image_taken;status_vendeur_taken
6296;87842_au;87842;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;87842_clientCode.html;1;0;0
6297;87725_au;87725;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;87725_clientCode.html;1;0;0
6298;87292_au;87292;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;87292_clientCode.html;1;0;0
6299;86842_au;86842;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;86842_clientCode.html;1;0;0
6300;86841_au;86841;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;86841_clientCode.html;1;0;0
6301;86839_au;86839;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;86839_clientCode.html;1;0;0
6302;86121_au;86121;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;86121_clientCode.html;1;0;0
6303;85656_au;85656;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;85656_clientCode.html;1;0;0
6304;85655_au;85655;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;85655_clientCode.html;1;0;0
6305;85653_au;85653;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;85653_clientCode.html;1;0;0
6306;84950_au;84950;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;84950_clientCode.html;1;0;0
6307;84930_au;84930;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;84930_clientCode.html;1;0;0
6308;84809_au;84809;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;84809_clientCode.html;1;0;0
6309;83975_au;83975;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83975_clientCode.html;1;0;0
6310;83766_au;83766;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83766_clientCode.html;1;0;0
6311;83758_au;83758;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83758_clientCode.html;1;0;0
6312;83754_au;83754;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83754_clientCode.html;1;0;0
6313;83378_au;83378;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83378_clientCode.html;1;0;0
6314;83377_au;83377;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83377_clientCode.html;1;0;0
6315;83376_au;83376;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83376_clientCode.html;1;0;0
6316;83375_au;83375;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83375_clientCode.html;1;0;0
6317;83374_au;83374;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83374_clientCode.html;1;0;0
6318;83373_au;83373;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83373_clientCode.html;1;0;0
6319;83372_au;83372;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83372_clientCode.html;1;0;0
6320;83170_au;83170;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83170_clientCode.html;1;0;0
6321;83169_au;83169;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83169_clientCode.html;1;0;0
6322;83168_au;83168;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83168_clientCode.html;1;0;0
6323;83167_au;83167;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83167_clientCode.html;1;0;0
6324;83095_au;83095;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83095_clientCode.html;1;0;0
6325;83041_au;83041;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83041_clientCode.html;1;0;0
6326;83040_au;83040;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83040_clientCode.html;1;0;0
6327;83039_au;83039;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83039_clientCode.html;1;0;0
6328;83038_au;83038;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83038_clientCode.html;1;0;0
6329;83036_au;83036;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83036_clientCode.html;1;0;0
6330;83035_au;83035;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83035_clientCode.html;1;0;0
6331;83034_au;83034;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83034_clientCode.html;1;0;0
6332;83033_au;83033;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83033_clientCode.html;1;0;0
6333;83032_au;83032;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83032_clientCode.html;1;0;0
6334;83031_au;83031;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83031_clientCode.html;1;0;0
6335;83030_au;83030;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83030_clientCode.html;1;0;0
6336;83029_au;83029;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83029_clientCode.html;1;0;0
6337;83028_au;83028;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83028_clientCode.html;1;0;0
6338;83027_au;83027;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;83027_clientCode.html;1;0;0
6339;82976_au;82976;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;82976_clientCode.html;1;0;0
6340;82698_au;82698;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;82698_clientCode.html;1;0;0
6341;82674_au;82674;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;82674_clientCode.html;1;0;0
6342;82473_au;82473;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;82473_clientCode.html;1;0;0
6343;82445_au;82445;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;82445_clientCode.html;1;0;0
6344;81713_au;81713;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;81713_clientCode.html;1;0;0
6345;81238_au;81238;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;81238_clientCode.html;1;0;0
6346;80532_au;80532;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;80532_clientCode.html;1;0;0
6347;78305_au;78305;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;78305_clientCode.html;1;0;0
6348;78304_au;78304;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;78304_clientCode.html;1;0;0
6349;76864_au;76864;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;76864_clientCode.html;1;0;0
6350;76645_au;76645;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;76645_clientCode.html;1;0;0
6351;76368_au;76368;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;76368_clientCode.html;1;0;0
6352;76342_au;76342;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;76342_clientCode.html;1;0;0
6353;75546_au;75546;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75546_clientCode.html;1;0;0
6354;75545_au;75545;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75545_clientCode.html;1;0;0
6355;75544_au;75544;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75544_clientCode.html;1;0;0
6356;75540_au;75540;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75540_clientCode.html;1;0;0
6357;75536_au;75536;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75536_clientCode.html;1;0;0
6358;75535_au;75535;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75535_clientCode.html;1;0;0
6359;75534_au;75534;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75534_clientCode.html;1;0;0
6360;75531_au;75531;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75531_clientCode.html;1;0;0
6361;75528_au;75528;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75528_clientCode.html;1;0;0
6362;75524_au;75524;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75524_clientCode.html;1;0;0
6363;75522_au;75522;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75522_clientCode.html;1;0;0
6364;75520_au;75520;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75520_clientCode.html;1;0;0
6365;75518_au;75518;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75518_clientCode.html;1;0;0
6366;75517_au;75517;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75517_clientCode.html;1;0;0
6367;75516_au;75516;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75516_clientCode.html;1;0;0
6368;75515_au;75515;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75515_clientCode.html;1;0;0
6369;75512_au;75512;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75512_clientCode.html;1;0;0
6370;75509_au;75509;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75509_clientCode.html;1;0;0
6371;75506_au;75506;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75506_clientCode.html;1;0;0
6372;75503_au;75503;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75503_clientCode.html;1;0;0
6373;75501_au;75501;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75501_clientCode.html;1;0;0
6374;75498_au;75498;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75498_clientCode.html;1;0;0
6375;75495_au;75495;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75495_clientCode.html;1;0;0
6376;75494_au;75494;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75494_clientCode.html;1;0;0
6377;75491_au;75491;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75491_clientCode.html;1;0;0
6378;75488_au;75488;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;75488_clientCode.html;1;0;0
6379;74281_au;74281;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;74281_clientCode.html;1;0;0
6380;73596_au;73596;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;73596_clientCode.html;1;0;0
6381;73595_au;73595;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;73595_clientCode.html;1;0;0
6382;73594_au;73594;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;73594_clientCode.html;1;0;0
6383;73377_au;73377;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;73377_clientCode.html;1;0;0
6384;73356_au;73356;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;73356_clientCode.html;1;0;0
6385;73238_au;73238;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;73238_clientCode.html;1;0;0
6386;73237_au;73237;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;73237_clientCode.html;1;0;0
6387;73236_au;73236;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;73236_clientCode.html;1;0;0
6388;72257_au;72257;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;72257_clientCode.html;1;0;0
6389;70604_au;70604;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;70604_clientCode.html;1;0;0
6390;70513_au;70513;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;70513_clientCode.html;1;0;0
6391;68995_au;68995;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;68995_clientCode.html;1;0;0
6392;68728_au;68728;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;68728_clientCode.html;1;0;0
6393;68464_au;68464;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;68464_clientCode.html;1;0;0
6394;68463_au;68463;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;68463_clientCode.html;1;0;0
6395;67597_au;67597;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;67597_clientCode.html;1;0;0
6396;67080_au;67080;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;67080_clientCode.html;1;0;0
6397;67079_au;67079;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;67079_clientCode.html;1;0;0
6398;66821_au;66821;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;66821_clientCode.html;1;0;0
6399;66741_au;66741;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;66741_clientCode.html;1;0;0
6400;66711_au;66711;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;66711_clientCode.html;1;0;0
6401;65982_au;65982;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;65982_clientCode.html;1;0;0
6402;65560_au;65560;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;65560_clientCode.html;1;0;0
6403;65559_au;65559;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;65559_clientCode.html;1;0;0
6404;65558_au;65558;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;65558_clientCode.html;1;0;0
6405;65557_au;65557;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;65557_clientCode.html;1;0;0
6406;65556_au;65556;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;65556_clientCode.html;1;0;0
6407;65347_au;65347;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;65347_clientCode.html;1;0;0
6408;65344_au;65344;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;65344_clientCode.html;1;0;0
6409;65343_au;65343;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;65343_clientCode.html;1;0;0
6410;65341_au;65341;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;65341_clientCode.html;1;0;0
6411;65197_au;65197;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;65197_clientCode.html;1;0;0
6412;64481_au;64481;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;64481_clientCode.html;1;0;0
6413;64058_au;64058;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;64058_clientCode.html;1;0;0
6414;63612_au;63612;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;63612_clientCode.html;1;0;0
6415;63533_au;63533;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;63533_clientCode.html;1;0;0
6416;63532_au;63532;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;63532_clientCode.html;1;0;0
6417;63531_au;63531;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;63531_clientCode.html;1;0;0
6418;63498_au;63498;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;63498_clientCode.html;1;0;0
6419;63475_au;63475;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;63475_clientCode.html;1;0;0
6420;63332_au;63332;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;63332_clientCode.html;1;0;0
6421;63215_au;63215;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;63215_clientCode.html;1;0;0
6422;62735_au;62735;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;62735_clientCode.html;1;0;0
6423;62730_au;62730;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;62730_clientCode.html;1;0;0
6424;62601_au;62601;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;62601_clientCode.html;1;0;0
6425;62587_au;62587;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;62587_clientCode.html;1;0;0
6426;60471_au;60471;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;60471_clientCode.html;1;0;0
6427;60470_au;60470;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;60470_clientCode.html;1;0;0
6428;60469_au;60469;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;60469_clientCode.html;1;0;0
6429;60463_au;60463;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;60463_clientCode.html;1;0;0
6430;60254_au;60254;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;60254_clientCode.html;1;0;0
6431;57942_au;57942;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57942_clientCode.html;1;0;0
6432;57940_au;57940;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57940_clientCode.html;1;0;0
6433;57939_au;57939;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57939_clientCode.html;1;0;0
6434;57651_au;57651;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57651_clientCode.html;1;0;0
6435;57208_au;57208;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57208_clientCode.html;1;0;0
6436;57207_au;57207;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57207_clientCode.html;1;0;0
6437;57206_au;57206;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57206_clientCode.html;1;0;0
6438;57205_au;57205;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57205_clientCode.html;1;0;0
6439;57204_au;57204;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57204_clientCode.html;1;0;0
6440;57203_au;57203;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57203_clientCode.html;1;0;0
6441;57100_au;57100;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57100_clientCode.html;1;0;0
6442;57099_au;57099;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57099_clientCode.html;1;0;0
6443;57098_au;57098;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57098_clientCode.html;1;0;0
6444;57097_au;57097;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57097_clientCode.html;1;0;0
6445;57096_au;57096;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;57096_clientCode.html;1;0;0
6446;56870_au;56870;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56870_clientCode.html;1;0;0
6447;56841_au;56841;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56841_clientCode.html;1;0;0
6448;56649_au;56649;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56649_clientCode.html;1;0;0
6449;56648_au;56648;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56648_clientCode.html;1;0;0
6450;56583_au;56583;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56583_clientCode.html;1;0;0
6451;56582_au;56582;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56582_clientCode.html;1;0;0
6452;56576_au;56576;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56576_clientCode.html;1;0;0
6453;56575_au;56575;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56575_clientCode.html;1;0;0
6454;56547_au;56547;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56547_clientCode.html;1;0;0
6455;56545_au;56545;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56545_clientCode.html;1;0;0
6456;56521_au;56521;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56521_clientCode.html;1;0;0
6457;56356_au;56356;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56356_clientCode.html;1;0;0
6458;56355_au;56355;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56355_clientCode.html;1;0;0
6459;56354_au;56354;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;56354_clientCode.html;1;0;0
6460;55792_au;55792;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;55792_clientCode.html;1;0;0
6461;55238_au;55238;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;55238_clientCode.html;1;0;0
6462;55237_au;55237;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;55237_clientCode.html;1;0;0
6463;55236_au;55236;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;55236_clientCode.html;1;0;0
6464;54978_au;54978;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;54978_clientCode.html;1;0;0
6465;54977_au;54977;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;54977_clientCode.html;1;0;0
6466;54973_au;54973;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;54973_clientCode.html;1;0;0
6467;54762_au;54762;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;54762_clientCode.html;1;0;0
6468;54140_au;54140;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;54140_clientCode.html;1;0;0
6469;54121_au;54121;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;54121_clientCode.html;1;0;0
6470;53494_au;53494;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;53494_clientCode.html;1;0;0
6471;53458_au;53458;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;53458_clientCode.html;1;0;0
6472;53386_au;53386;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;53386_clientCode.html;1;0;0
6473;53354_au;53354;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;53354_clientCode.html;1;0;0
6474;52503_au;52503;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;52503_clientCode.html;1;0;0
6475;51499_au;51499;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;51499_clientCode.html;1;0;0
6476;51445_au;51445;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;51445_clientCode.html;1;0;0
6477;51444_au;51444;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;51444_clientCode.html;1;0;0
6478;51443_au;51443;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;51443_clientCode.html;1;0;0
6479;51442_au;51442;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;51442_clientCode.html;1;0;0
6480;51441_au;51441;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;51441_clientCode.html;1;0;0
6481;51440_au;51440;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;51440_clientCode.html;1;0;0
6482;51439_au;51439;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;51439_clientCode.html;1;0;0
6483;51438_au;51438;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;51438_clientCode.html;1;0;0
6484;51435_au;51435;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;51435_clientCode.html;1;0;0
6485;51377_au;51377;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;51377_clientCode.html;1;0;0
6486;51354_au;51354;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;51354_clientCode.html;1;0;0
6487;51277_au;51277;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;51277_clientCode.html;1;0;0
6488;50762_au;50762;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;50762_clientCode.html;1;0;0
6489;50517_au;50517;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;50517_clientCode.html;1;0;0
6490;50312_au;50312;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;50312_clientCode.html;1;0;0
6491;50012_au;50012;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;50012_clientCode.html;1;0;0
6492;49667_au;49667;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;49667_clientCode.html;1;0;0
6493;48825_au;48825;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;48825_clientCode.html;1;0;0
6494;48653_au;48653;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;48653_clientCode.html;1;0;0
6495;48103_au;48103;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;48103_clientCode.html;1;0;0
6496;48077_au;48077;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;48077_clientCode.html;1;0;0
6497;47595_au;47595;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;47595_clientCode.html;1;0;0
6498;47501_au;47501;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;47501_clientCode.html;1;0;0
6499;46750_au;46750;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;46750_clientCode.html;1;0;0
6500;46740_au;46740;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;46740_clientCode.html;1;0;0
6501;46738_au;46738;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;46738_clientCode.html;1;0;0
6502;45930_au;45930;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;45930_clientCode.html;1;0;0
6503;45713_au;45713;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;45713_clientCode.html;1;0;0
6504;45633_au;45633;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;45633_clientCode.html;1;0;0
6505;45328_au;45328;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;45328_clientCode.html;1;0;0
6506;44990_au;44990;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;44990_clientCode.html;1;0;0
6507;44936_au;44936;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;44936_clientCode.html;1;0;0
6508;44794_au;44794;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;44794_clientCode.html;1;0;0
6509;44475_au;44475;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;44475_clientCode.html;1;0;0
6510;44474_au;44474;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;44474_clientCode.html;1;0;0
6511;44326_au;44326;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;44326_clientCode.html;1;0;0
6512;44006_au;44006;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;44006_clientCode.html;1;0;0
6513;43849_au;43849;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;43849_clientCode.html;1;0;0
6514;43360_au;43360;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;43360_clientCode.html;1;0;0
6515;42537_au;42537;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;42537_clientCode.html;1;0;0
6516;42292_au;42292;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;42292_clientCode.html;1;0;0
6517;42291_au;42291;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;42291_clientCode.html;1;0;0
6518;41944_au;41944;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;41944_clientCode.html;1;0;0
6519;41928_au;41928;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;41928_clientCode.html;1;0;0
6520;41225_au;41225;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;41225_clientCode.html;1;0;0
6521;40837_au;40837;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;40837_clientCode.html;1;0;0
6522;37881_au;37881;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;37881_clientCode.html;1;0;0
6523;37494_au;37494;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;37494_clientCode.html;1;0;0
6524;34177_au;34177;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;34177_clientCode.html;1;0;0
6525;34157_au;34157;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;34157_clientCode.html;1;0;0
6526;33891_au;33891;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;33891_clientCode.html;1;0;0
6527;33721_au;33721;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;33721_clientCode.html;1;0;0
6528;33523_au;33523;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;33523_clientCode.html;1;0;0
6529;32696_au;32696;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;32696_clientCode.html;1;0;0
6530;32680_au;32680;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;32680_clientCode.html;1;0;0
6531;32569_au;32569;2020-10-24 23:00:29.064197;2020-11-22 13:08:27.740558;32569_clientCode.html;1;0;0
